mapping_seed,hour_index,timestamp_local,sample_type,penetration_multiplier,requested_ev_kw,feasible_fraction,feasible_ev_kw,unconstrained_feasible,unconstrained_converged,unconstrained_v_min_pu,unconstrained_v_max_pu,unconstrained_nodes_below_0_95,unconstrained_nodes_above_1_05,unconstrained_deenergized_nodes,unconstrained_max_line_loading_pu,unconstrained_limiting_line,unconstrained_losses_kw,unconstrained_source_kw,projected_converged,projected_v_min_pu,projected_v_max_pu,projected_nodes_below_0_95,projected_nodes_above_1_05,projected_deenergized_nodes,projected_max_line_loading_pu,projected_limiting_line,projected_losses_kw,projected_source_kw
0,46073,2023-04-05T10:00,upper_activity_half,5.0,954.6870946884155,0.549072265625,524.1922060435172,False,True,0.9653164967617157,1.0299994451242749,0,0,18,1.3458083159913767,l(r:p1udm822-p1ulv579),200.18666460824937,7176.578521977568,True,0.9770425580043214,1.029999483060221,0,0,18,0.9999779877457389,l(r:p1udm822-p1ulv579),170.1148469416246,6716.297802490087
0,46073,2023-04-05T10:00,upper_activity_half,10.0,1909.374189376831,0.2745361328125,524.1922060435172,False,True,0.9377025072635276,1.0299993569622448,6,0,18,2.1418923583559737,l(r:p1udm822-p1ulv579),285.6358501590978,8216.721702229279,True,0.977042551740697,1.02999948306019,0,0,18,0.9999781346225964,l(r:p1udm822-p1ulv579),170.1148693222875,6716.2981717993125
0,46294,2023-04-14T15:00,lower_activity_half,1.0,91.37446284294128,1.0,91.37446284294128,True,True,0.9865762882854632,1.0299995201171264,0,0,18,0.9235411977269533,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,145.40358474199775,6258.876827724976,True,0.9865762882854632,1.0299995201171264,0,0,18,0.9235411977269533,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,145.40358474199775,6258.876827724976
0,46294,2023-04-14T15:00,lower_activity_half,3.0,274.12338852882385,1.0,274.12338852882385,True,True,0.9779759238191421,1.029999504346796,0,0,18,0.9458118349084543,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,157.50236264383508,6453.539603944509,True,0.9779759238191421,1.029999504346796,0,0,18,0.9458118349084543,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,157.50236264383508,6453.539603944509
0,46294,2023-04-14T15:00,lower_activity_half,5.0,456.8723142147064,1.0,456.8723142147064,True,True,0.9691438281282811,1.0299994882768106,0,0,18,0.9684063431833895,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,171.2645598185581,6650.02436611704,True,0.9691438281282811,1.0299994882768106,0,0,18,0.9684063431833895,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,171.2645598185581,6650.02436611704
0,46294,2023-04-14T15:00,lower_activity_half,10.0,913.7446284294128,0.70928955078125,648.1095170274784,False,True,0.9459464124995736,1.0299994467480835,6,0,18,1.1714533368661668,l(r:p1udm822-p1ulv579),213.45788462199883,7149.141694362425,True,0.9596333476762833,1.0299994711272025,0,0,18,0.9999993828943207,l(r:p1udm822-p1ulv579),187.53326032721418,6857.633166261362
0,46385,2023-04-18T10:00,upper_activity_half,1.0,188.02274084091187,1.0,188.02274084091187,True,True,0.9808278320742373,1.0299995119125152,0,0,18,0.9403598105879721,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.99792247759436,6361.167559623034,True,0.9808278320742373,1.0299995119125152,0,0,18,0.9403598105879721,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.99792247759436,6361.167559623034
0,46385,2023-04-18T10:00,upper_activity_half,3.0,564.0682225227356,1.0,564.0682225227356,True,True,0.9631124647516542,1.0299994791845324,0,0,18,0.996919637778312,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,177.38413878004027,6763.423416602951,True,0.9631124647516542,1.0299994791845324,0,0,18,0.996919637778312,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,177.38413878004027,6763.423416602951
0,46385,2023-04-18T10:00,upper_activity_half,5.0,940.1137042045593,0.6214599609375,584.2430258917739,False,True,0.9423815268348549,1.0299994453344143,12,0,18,1.1707532789334183,l(r:p1udt175lv-p1ulv493),210.03009504941573,7172.088771629872,True,0.9620905678460561,1.02999947739576,0,0,18,0.9999939903829537,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,178.9722838552116,6785.206147447018
0,46385,2023-04-18T10:00,upper_activity_half,10.0,1880.2274084091187,0.31072998046875,584.2430258917739,False,True,0.8831945463208865,1.0299993548597344,15,0,18,1.6862045358340538,l(r:p1udm722-p1ulv1845),324.67331781215313,8226.735378894891,True,0.9620905893481744,1.0299994773958019,0,0,18,0.999993915685931,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,178.97224156874236,6785.205654982729
0,46413,2023-04-19T14:00,lower_activity_half,1.0,57.698155641555786,1.0,57.698155641555786,True,True,0.9877711944174076,1.0299995230289092,0,0,18,0.9189276691796834,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.0371137901507,6222.874510126156,True,0.9877711944174076,1.0299995230289092,0,0,18,0.9189276691796834,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,143.0371137901507,6222.874510126156
0,46413,2023-04-19T14:00,lower_activity_half,3.0,173.09446692466736,1.0,173.09446692466736,True,True,0.9847034789861373,1.0299995132406594,0,0,18,0.9317860459492067,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,149.47777923470315,6344.527751137607,True,0.9847034789861373,1.0299995132406594,0,0,18,0.9317860459492067,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,149.47777923470315,6344.527751137607
0,46413,2023-04-19T14:00,lower_activity_half,5.0,288.49077820777893,1.0,288.49077820777893,True,True,0.9816032214260911,1.0299995033630398,0,0,18,0.971360765791144,l(r:p1udt175lv-p1ulv493),156.29928121543904,6466.7397690588805,True,0.9816032214260911,1.0299995033630398,0,0,18,0.971360765791144,l(r:p1udt175lv-p1ulv493),156.29928121543904,6466.7397690588805
0,46413,2023-04-19T14:00,lower_activity_half,10.0,576.9815564155579,0.55035400390625,317.54410975336214,False,True,0.9737191811237412,1.0299994783424409,0,0,18,1.2574538294474857,l(r:p1udt175lv-p1ulv493),175.0176116858701,6773.846676185567,True,0.9808171806857602,1.0299995008605964,0,0,18,0.9999982862902717,l(r:p1udt175lv-p1ulv493),158.0783217613228,6497.612832502436
0,46948,2023-05-11T21:00,lower_activity_half,1.0,43.385165214538574,1.0,43.385165214538574,True,True,0.9871337437321575,1.0299995242418627,0,0,18,0.9193290265407427,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.39965982104977,6207.842857676155,True,0.9871337437321575,1.0299995242418627,0,0,18,0.9193290265407427,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.39965982104977,6207.842857676155
0,46948,2023-05-11T21:00,lower_activity_half,3.0,130.15549564361572,1.0,130.15549564361572,True,True,0.9796846280516536,1.029999516847949,0,0,18,0.9330657611914659,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.70099662835784,6299.817118054026,True,0.9796846280516536,1.029999516847949,0,0,18,0.9330657611914659,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,147.70099662835784,6299.817118054026
0,46948,2023-05-11T21:00,lower_activity_half,5.0,216.92582607269287,1.0,216.92582607269287,True,True,0.9720615038959916,1.0299995093555023,0,0,18,0.9469286338752926,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,153.5575659106126,6392.436128095835,True,0.9720615038959916,1.0299995093555023,0,0,18,0.9469286338752926,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,153.5575659106126,6392.436128095835
0,46948,2023-05-11T21:00,lower_activity_half,10.0,433.85165214538574,1.0,433.85165214538574,True,True,0.9521735746316925,1.029999490194582,0,0,18,0.9821205591134903,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,170.77872676253415,6626.605383445079,True,0.9521735746316925,1.029999490194582,0,0,18,0.9821205591134903,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,170.77872676253415,6626.605383445079
0,47304,2023-05-26T17:00,lower_activity_half,1.0,83.14106774330139,1.0,83.14106774330139,True,True,0.9870288807557142,1.029999520926278,0,0,18,0.923009212646286,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,144.22716076198267,6249.463489530965,True,0.9870288807557142,1.029999520926278,0,0,18,0.923009212646286,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,144.22716076198267,6249.463489530965
0,47304,2023-05-26T17:00,lower_activity_half,3.0,249.42320322990417,1.0,249.42320322990417,True,True,0.979374111285192,1.0299995068764192,0,0,18,0.9441045687663336,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,153.34467494182567,6424.708226850996,True,0.979374111285192,1.0299995068764192,0,0,18,0.9441045687663336,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,153.34467494182567,6424.708226850996
0,47304,2023-05-26T17:00,lower_activity_half,5.0,415.70533871650696,1.0,415.70533871650696,True,True,0.9715407823967023,1.0299994926747416,0,0,18,0.9653611059964745,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,163.2468175515745,6600.8806558335245,True,0.9715407823967023,1.0299994926747416,0,0,18,0.9653611059964745,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,163.2468175515745,6600.8806558335245
0,47304,2023-05-26T17:00,lower_activity_half,10.0,831.4106774330139,0.81512451171875,677.7032224803406,False,True,0.951114412535676,1.0299994565195645,0,0,18,1.0768700877733044,l(r:p1udt454lv-p1ulv1912)p1ud1,191.60152511626524,7044.979865311973,True,0.9588123078972958,1.0299994699952504,0,0,18,0.9999863225522778,l(r:p1udt454lv-p1ulv1912)p1ud1,180.50145559050858,6880.19506895861
0,47458,2023-06-02T03:00,lower_activity_half,1.0,11.082432746887207,1.0,11.082432746887207,True,True,0.9892501391758652,1.0299995269632067,0,0,18,0.914351558299866,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.52372840411033,6173.74919205587,True,0.9892501391758652,1.0299995269632067,0,0,18,0.914351558299866,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.52372840411033,6173.74919205587
0,47458,2023-06-02T03:00,lower_activity_half,3.0,33.24729824066162,1.0,33.24729824066162,True,True,0.989159478843238,1.0299995250996117,0,0,18,0.9180073885588885,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.67839472914926,6196.821009799712,True,0.989159478843238,1.0299995250996117,0,0,18,0.9180073885588885,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.67839472914926,6196.821009799712
0,47458,2023-06-02T03:00,lower_activity_half,5.0,55.412163734436035,1.0,55.412163734436035,True,True,0.9890663735306756,1.0299995232096597,0,0,18,0.9217070115391457,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.86939004646828,6220.171425814297,True,0.9890663735306756,1.0299995232096597,0,0,18,0.9217070115391457,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.86939004646828,6220.171425814297
0,47458,2023-06-02T03:00,lower_activity_half,10.0,110.82432746887207,1.0,110.82432746887207,True,True,0.9888330687749977,1.0299995184707014,0,0,18,0.9412004426888448,l(r:p1udt61lv-p1ulv156),145.9505416200869,6278.485181440944,True,0.9888330687749977,1.0299995184707014,0,0,18,0.9412004426888448,l(r:p1udt61lv-p1ulv156),145.9505416200869,6278.485181440944
0,47868,2023-06-19T05:00,lower_activity_half,1.0,3.571868658065796,1.0,3.571868658065796,True,True,0.9889440700053385,1.029999527607035,0,0,18,0.9130888486319633,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.1734797322076,6165.760365878038,True,0.9889440700053385,1.029999527607035,0,0,18,0.9130888486319633,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.1734797322076,6165.760365878038
0,47868,2023-06-19T05:00,lower_activity_half,3.0,10.715605974197388,1.0,10.715605974197388,True,True,0.9882371112455114,1.0299995269987066,0,0,18,0.9142829549059683,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.6338978449233,6173.302025186406,True,0.9882371112455114,1.0299995269987066,0,0,18,0.9142829549059683,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,140.6338978449233,6173.302025186406
0,47868,2023-06-19T05:00,lower_activity_half,5.0,17.85934329032898,1.0,17.85934329032898,True,True,0.987527320570794,1.0299995263841286,0,0,18,0.9154880896352565,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.10387961705536,6180.914658854814,True,0.987527320570794,1.0299995263841286,0,0,18,0.9154880896352565,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,141.10387961705536,6180.914658854814
0,47868,2023-06-19T05:00,lower_activity_half,10.0,35.71868658065796,1.0,35.71868658065796,True,True,0.9857474029294191,1.029999524847619,0,0,18,0.9184974535354444,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.30527890258648,6199.91181870635,True,0.9857474029294191,1.029999524847619,0,0,18,0.9184974535354444,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,142.30527890258648,6199.91181870635
0,48214,2023-07-03T15:00,lower_activity_half,1.0,73.25083684921265,1.0,73.25083684921265,True,True,0.9858554057386274,1.0299995216714914,0,0,18,0.9229183668867346,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,144.36897625399826,6239.600116247585,True,0.9858554057386274,1.0299995216714914,0,0,18,0.9229183668867346,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,144.36897625399826,6239.600116247585
0,48214,2023-07-03T15:00,lower_activity_half,3.0,219.75251054763794,1.0,219.75251054763794,True,True,0.9788527726955896,1.029999509028753,0,0,18,0.9439657052481502,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,154.1278157810805,6395.808555504738,True,0.9788527726955896,1.029999509028753,0,0,18,0.9439657052481502,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,154.1278157810805,6395.808555504738
0,48214,2023-07-03T15:00,lower_activity_half,5.0,366.25418424606323,1.0,366.25418424606323,True,True,0.9713799090592176,1.029999496165529,0,0,18,0.9652716863344488,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,165.1443576277744,6553.306028737033,True,0.9713799090592176,1.029999496165529,0,0,18,0.9652716863344488,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,165.1443576277744,6553.306028737033
0,48214,2023-07-03T15:00,lower_activity_half,10.0,732.5083684921265,0.81903076171875,599.9468870114652,False,True,0.9507235891914468,1.0299994629777325,0,0,18,1.069437104607065,l(r:p1udt175lv-p1ulv493),198.5816451097132,6953.039929317128,True,0.958352539674238,1.0299994751598163,0,0,18,0.9999892180869432,l(r:p1udt175lv-p1ulv493),185.47111609199308,6807.408392029405
0,48449,2023-07-13T10:00,upper_activity_half,1.0,185.93796157836914,1.0,185.93796157836914,True,True,0.9822174028032515,1.0299995120393115,0,0,18,0.9370449351897162,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.02973096666219,6359.124067476446,True,0.9822174028032515,1.0299995120393115,0,0,18,0.9370449351897162,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.02973096666219,6359.124067476446
0,48449,2023-07-13T10:00,upper_activity_half,3.0,557.8138847351074,1.0,557.8138847351074,True,True,0.9643916956651702,1.0299994796777283,0,0,18,0.9867736672058885,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,176.9889585748049,6756.587069328582,True,0.9643916956651702,1.0299994796777283,0,0,18,0.9867736672058885,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,176.9889585748049,6756.587069328582
0,48449,2023-07-13T10:00,upper_activity_half,5.0,929.6898078918457,0.70465087890625,655.1067402411718,False,True,0.9455293397403721,1.0299994463098283,6,0,18,1.0646144069705048,l(r:p1udt175lv-p1ulv493),208.45372260981566,7160.100811877907,True,0.9595541012123154,1.0299994710288027,0,0,18,0.9999989420768335,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,184.68282499712893,6861.7799593083155
0,48449,2023-07-13T10:00,upper_activity_half,10.0,1859.3796157836914,0.352294921875,655.0499964784831,False,True,0.8927917511874521,1.0299993580997038,21,0,18,1.539134755631384,l(r:p1udm822-p1ulv579),314.8823638622847,8196.178302882163,True,0.9595568975400298,1.0299994710337714,0,0,18,0.9999913701060099,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,184.67829584680024,6861.719603836716
0,48450,2023-07-13T11:00,upper_activity_half,1.0,197.65360134840012,1.0,197.65360134840012,True,True,0.9827911930291015,1.0299995110370628,0,0,18,0.9355354199582971,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.6375990083088,6371.4426030239965,True,0.9827911930291015,1.0299995110370628,0,0,18,0.9355354199582971,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.6375990083088,6371.4426030239965
0,48450,2023-07-13T11:00,upper_activity_half,3.0,592.9608040452003,1.0,592.9608040452003,True,True,0.966203900733311,1.029999476630732,0,0,18,0.982185542731517,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,178.88604053699285,6793.624191975275,True,0.966203900733311,1.029999476630732,0,0,18,0.982185542731517,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,178.88604053699285,6793.624191975275
0,48450,2023-07-13T11:00,upper_activity_half,5.0,988.2680067420006,0.72454833984375,716.0479436056085,False,True,0.9487277056981259,1.0299994411713196,6,0,18,1.1592893827516304,l(r:p1udm822-p1ulv579),211.68761887728718,7221.914219910128,True,0.960855526532476,1.029999465686363,0,0,18,0.999983899614603,l(r:p1udm822-p1ulv579),188.49761855712882,6926.535954456803
0,48450,2023-07-13T11:00,upper_activity_half,10.0,1976.5360134840012,0.36224365234375,715.9876245134001,False,True,0.9003531987797354,1.029999347619392,21,0,18,1.7519998651543924,l(r:p1udm822-p1ulv579),321.0485453684178,8319.517378410592,True,0.9608581652854916,1.0299994656917413,0,0,18,0.9999487736143924,l(r:p1udm822-p1ulv579),188.4927894519255,6926.470794804774
0,49081,2023-08-08T18:00,upper_activity_half,1.0,184.03811740875244,1.0,184.03811740875244,True,True,0.9815403650026028,1.0299995122170418,0,0,18,0.9383388503270043,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.9074514739943,6357.113275206576,True,0.9815403650026028,1.0299995122170418,0,0,18,0.9383388503270043,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.9074514739943,6357.113275206576
0,49081,2023-08-08T18:00,upper_activity_half,3.0,552.1143522262573,1.0,552.1143522262573,True,True,0.9654425255948519,1.0299994801869545,0,0,18,0.9907184110981528,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,176.73256127742684,6750.6242020095115,True,0.9654425255948519,1.0299994801869545,0,0,18,0.9907184110981528,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,176.73256127742684,6750.6242020095115
0,49081,2023-08-08T18:00,upper_activity_half,5.0,920.1905870437622,0.627197265625,577.1410200477112,False,True,0.9484418593216768,1.0299994471078482,3,0,18,1.187466297099547,l(r:p1udt175lv-p1ulv493),208.2243481083791,7150.369240543256,True,0.9643076917700566,1.0299994779517911,0,0,18,0.9999908130324364,l(r:p1udt175lv-p1ulv493),178.70275221712745,6777.834594411641
0,49081,2023-08-08T18:00,upper_activity_half,10.0,1840.3811740875244,0.3135986328125,577.1410200477112,False,True,0.9011940996613904,1.0299993594050443,21,0,18,1.917155145958875,l(r:p1udm722-p1ulv1845),315.4840888509659,8177.768193831691,True,0.9643076746099453,1.0299994779517525,0,0,18,0.9999909189961146,l(r:p1udt175lv-p1ulv493),178.7027632809165,6777.835047684938
0,49289,2023-08-17T10:00,upper_activity_half,1.0,186.71374398469925,1.0,186.71374398469925,True,True,0.9831750588780795,1.0299995120072343,0,0,18,0.9360492751400805,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.77664035097615,6359.617946937254,True,0.9831750588780795,1.0299995120072343,0,0,18,0.9360492751400805,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,150.77664035097615,6359.617946937254
0,49289,2023-08-17T10:00,upper_activity_half,3.0,560.1412319540977,1.0,560.1412319540977,True,True,0.9705720054962648,1.0299994796414011,0,0,18,0.9836779934539441,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,175.71934282486185,6757.660945408711,True,0.9705720054962648,1.0299994796414011,0,0,18,0.9836779934539441,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,175.71934282486185,6757.660945408711
0,49289,2023-08-17T10:00,upper_activity_half,5.0,933.5687199234962,0.735107421875,686.2732948461053,False,True,0.9574211304257435,1.0299994463844084,0,0,18,1.1329886983138477,l(r:p1udm822-p1ulv579),205.357605462462,7160.889702005047,True,0.9661886692458442,1.0299994684935891,0,0,18,0.9999992084591648,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,185.20007612002507,6893.464196820855
0,49289,2023-08-17T10:00,upper_activity_half,10.0,1867.1374398469925,0.3675537109375,686.2732948461053,False,True,0.9218149960791767,1.0299993591381569,21,0,18,1.6947609281801281,l(r:p1udm822-p1ulv579),302.3229072202109,8191.408905570678,True,0.9661886560406492,1.02999946849355,0,0,18,0.9999992771996581,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,185.20009217919275,6893.464651331323
0,49408,2023-08-22T09:00,upper_activity_half,1.0,197.64600601792336,1.0,197.64600601792336,True,True,0.9844730413658807,1.029999511122873,0,0,18,0.9340177131932781,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.03790665685509,6370.838722223535,True,0.9844730413658807,1.029999511122873,0,0,18,0.9340177131932781,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,151.03790665685509,6370.838722223535
0,49408,2023-08-22T09:00,upper_activity_half,3.0,592.9380180537701,0.93878173828125,556.6393832815575,False,True,0.9714746520058442,1.0299994769789873,0,0,18,1.0271128559791485,l(r:p1udm822-p1ulv579),176.38872964954234,6791.127788454378,True,0.9726853577146778,1.0299994801352788,0,0,18,0.9999990403714305,l(r:p1udm822-p1ulv579),173.88764761118392,6752.517433682816
0,49408,2023-08-22T09:00,upper_activity_half,5.0,988.2300300896168,0.563232421875,556.603193216979,False,True,0.9579450280135476,1.0299994419265281,0,0,18,1.3256343172524236,l(r:p1udm822-p1ulv579),206.239826218865,7216.4326869108245,True,0.9726865577837098,1.0299994801384043,0,0,18,0.9999721010998541,l(r:p1udm822-p1ulv579),173.8851952080383,6752.479170176385
0,49408,2023-08-22T09:00,upper_activity_half,10.0,1976.4600601792336,0.2816162109375,556.603193216979,False,True,0.9214722325455309,1.0299993501928881,15,0,18,2.094969818669235,l(r:p1udm822-p1ulv579),302.36342672717547,8300.777172620745,True,0.9726865486125412,1.0299994801383698,0,0,18,0.9999722255830573,l(r:p1udm822-p1ulv579),173.88522523894957,6752.479574714462
0,49409,2023-08-22T10:00,upper_activity_half,1.0,219.909832239151,1.0,219.909832239151,True,True,0.9841160517145059,1.0299995092893195,0,0,18,0.9369191808470285,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,152.0123871560272,6394.022326750236,True,0.9841160517145059,1.0299995092893195,0,0,18,0.9369191808470285,recloser_disswitch(r:p1udt228-p1udt62)p1u_12237,152.0123871560272,6394.022326750236
